Tipo;Colonia;Habitaciones;Area;Valor
Conjunto Comercial/Sala;Condesa;0;22;3150.0
Departamento;Lomas de Chapultepec;2;82;14000.0
Departamento;Santa Fe;2;85;10325.0
Departamento;Del Valle;3;120;14700.0
Departamento;Coyoacán;3;100;17500.0
Conjunto Comercial/Sala;Centro Histórico;0;41;1750.0
Departamento;Centro Histórico;1;27;3850.0
Galpón/Depósito/Almacén;Villa de Cortés;0;2000;52500.0
Departamento;Coyoacán;1;32;6300.0
Galpón/Depósito/Almacén;Barrio Bravo;0;1000;42000.0
Departamento;Coyoacán;3;145;28000.0
Departamento;Coyoacán;4;220;22750.0
Conjunto Comercial/Sala;Coyoacán;0;30;10500.0
Departamento;Narvarte;3;119;8750.0
Departamento;Santa Fe;4;297;26281.5
Departamento;Roma;2;58;10500.0
Departamento;Lomas de Chapultepec;4;340;87500.0
Departamento;Santa Fe;2;74;7000.0
Casa de Vecindad;Álvaro Obregón;1;50;2450.0
Cocineta;Juárez;0;24;3850.0
Cocineta;Coyoacán;1;30;22750.0
Casa de Vecindad;El Rosedal;1;44;2450.0
Departamento;Coyoacán;4;210;52500.0
Departamento;Santa Fe;3;110;9800.0
Departamento;Santa Fe;1;60;5600.0
Departamento;Lomas de Chapultepec;4;350;52500.0
Tienda/Salón;Roma;0;679;227500.0
Conjunto Comercial/Sala;Santa Fe;0;32;5250.0
Departamento;Bosques de las Lomas;2;85;13300.0
Conjunto Comercial/Sala;Centro Histórico;0;80;6300.0
Conjunto Comercial/Sala;Coyoacán;0;323;98000.0
Departamento en Hotel;Coyoacán;2;80;42000.0
Departamento;Bosques de las Lomas;4;265;56000.0
Casa Comercial;Narvarte;3;90;5250.0
Tienda/Salón;La Loma;0;162;19250.0
Departamento;Lomas de Chapultepec;3;170;25200.0
Departamento;Centro Histórico;1;59;4900.0
Departamento;Villa de Guadalupe;3;62;3850.0
Casa;Del Valle;5;980;35000.0
Departamento;San Ángel;2;125;19250.0
Departamento;San Pedro de los Pinos;2;105;8050.0
Tienda/Salón;Santa Fe;0;85;22750.0
Casa;Roma;2;108;13300.0
Conjunto Comercial/Sala;Roma;0;134;42000.0
Conjunto Comercial/Sala;Santa Fe;0;204;27650.0
Conjunto Comercial/Sala;Santa Fe;0;80;19250.0
Conjunto Comercial/Sala;Centro Histórico;0;70;7700.0
Departamento;Narvarte;2;70;5250.0
Conjunto Comercial/Sala;Centro Histórico;0;29;2100.0
Departamento;Condesa;4;120;14700.0
Departamento;Condesa;1;45;7000.0
Departamento;Narvarte;3;73;7350.0
Departamento;Santa Fe;2;80;10500.0
Departamento;El Contadero;3;80;5950.0
Departamento;Santa Fe;7;840;70000.0
Cocineta;Juárez;1;20;3150.0
Casa de Condominio;Santa Fe;5;850;98000.0
Departamento;Villa de Guadalupe;2;52;4900.0
Departamento;Santa Fe;3;102;11200.0
Departamento;Coyoacán;1;51;10500.0
Departamento;Lomas de Chapultepec;2;96;22750.0
Departamento;Condesa;1;40;5250.0
Departamento en Hotel;Bosques de las Lomas;1;73;17500.0
Departamento;Santa Fe;4;160;29750.0
Casa de Condominio;Santa Fe;3;1030;56000.0
Departamento;Lomas de Chapultepec;4;230;35000.0
Departamento;Centro Histórico;1;59;4200.0
Departamento;Loma Bonita;2;46;2275.0
Departamento;Santa Fe;3;136;17500.0
Departamento;Nueva Santa María;3;80;5250.0
Conjunto Comercial/Sala;Centro Histórico;0;600;112000.0
Departamento;Roma;3;110;11550.0
Departamento;Condesa;2;50;2800.0
Conjunto Comercial/Sala;Santa Fe;0;31;4550.0
Departamento;Coyoacán;2;62;11200.0
Conjunto Comercial/Sala;Santa Fe;0;260;63000.0
Tienda en Centro Comercial;Centro Histórico;0;11;15750.0
Departamento;Coyoacán;2;120;26250.0
Departamento;Condesa;3;113;15750.0
Departamento;San Miguel Chapultepec;1;40;3500.0
Departamento;San Pedro de los Pinos;2;68;9800.0
Departamento;Condesa;3;119;13300.0
Conjunto Comercial/Sala;Roma;0;5;1046.5
Tienda/Salón;Roma;0;95;17500.0
Conjunto Comercial/Sala;Centro Histórico;0;250;56000.0
Casa de Condominio;Santa Fe;11;937;52500.0
Departamento;Santa Fe;3;141;10500.0
Departamento;San Miguel Chapultepec;2;74;4900.0
Departamento;Santa Fe;4;220;35000.0
Departamento;Lomas de Chapultepec;3;100;18200.0
Departamento;Lomas de Chapultepec;1;50;8015.0
Tienda/Salón;Lomas de Chapultepec;0;89;35000.0
Departamento;Coyoacán;3;160;35000.0
Conjunto Comercial/Sala;Centro Histórico;0;60;4200.0
Conjunto Comercial/Sala;Centro Histórico;0;553;42000.0
Conjunto Comercial/Sala;Centro Histórico;0;150;15750.0
Cocineta;Roma;1;18;3150.0
Departamento;Santa Fe;4;249;29750.0
Conjunto Comercial/Sala;Santa Fe;0;100;10500.0
Conjunto Comercial/Sala;Centro Histórico;0;31;1750.0
Departamento;Condesa;3;170;21000.0
Departamento;Narvarte;3;105;8225.0
Departamento;Santa Fe;1;74;8050.0
Conjunto Comercial/Sala;Casa Blanca;0;24;2800.0
Cocineta;Centro Histórico;1;32;2450.0
Casa de Condominio;Santa Fe;4;305;49000.0
Conjunto Comercial/Sala;Santa Fe;0;24;3500.0
Cocineta;Lomas de Chapultepec;1;30;9800.0
Departamento;Narvarte;3;200;14000.0
Departamento;Lomas de Chapultepec;1;44;13300.0
Departamento;Santa Fe;4;290;23800.0
Departamento;Condesa;1;45;6300.0
Departamento;Santa Fe;2;70;8400.0
Conjunto Comercial/Sala;Centro Histórico;0;113;14000.0
Conjunto Comercial/Sala;Santa Fe;0;45;4900.0
Casa de Vecindad;Iztacalco;1;52;3150.0
Departamento;Coyoacán;2;87;10500.0
Departamento;Santa Fe;4;160;28000.0
Conjunto Comercial/Sala;Santa Fe;0;25;2590.0
Casa de Condominio;Santa Fe;6;400;35000.0
Departamento;Santa Fe;1;115;19250.0
Conjunto Comercial/Sala;Roma;0;134;38500.0
Departamento;Condesa;3;110;9450.0
Departamento;Coyoacán;2;90;35000.0
Departamento;Peralvillo;2;65;5950.0
Conjunto Comercial/Sala;Santa Fe;0;150;31500.0
Departamento;Coyoacán;3;120;12950.0
Departamento;Santa Fe;5;230;49000.0
Conjunto Comercial/Sala;Centro Histórico;0;30;1225.0
Departamento;Lomas de Chapultepec;4;210;104996.5
Conjunto Comercial/Sala;Santa Fe;0;276;72450.0
Conjunto Comercial/Sala;Centro Histórico;0;59;4900.0
Conjunto Comercial/Sala;Santa Fe;0;49;4550.0
Departamento;Coyoacán;4;200;28000.0
Conjunto Comercial/Sala;Centro Histórico;0;238;37485.0
Departamento;San Rafael;1;60;3500.0
Conjunto Comercial/Sala;Coyoacán;0;30;6300.0
Departamento;Condesa;2;66;10500.0
Conjunto Comercial/Sala;Santa Fe;0;31;8750.0
Edificio Completo;Roma;0;420;140000.0
Departamento;Condesa;1;58;8400.0
Departamento;El Contadero;2;95;5775.0
Conjunto Comercial/Sala;Coyoacán;0;153;115500.0
Departamento;Coyoacán;2;76;8050.0
Tienda/Salón;Ciudad de los Deportes;0;190;15750.0
Departamento;Peralvillo;3;77;5600.0
Casa Comercial;Roma;0;250;56000.0
Departamento;Ajusco;3;145;15750.0
Departamento;Condesa;2;85;11200.0
Departamento;Roma Norte;1;58;4200.0
Departamento;Las Águilas;3;73;5600.0
Conjunto Comercial/Sala;Centro Histórico;0;33;2450.0
Departamento;Bosques de las Lomas;2;111;13300.0
Conjunto Comercial/Sala;Polanco;0;28;7700.0
Departamento;Coyoacán;3;63;12250.0
Departamento en Hotel;Santa Fe;2;64;8750.0
Tienda/Salón;La Florida;0;197;31500.0
Conjunto Comercial/Sala;Condesa;0;36;5600.0
Departamento;Santa Fe;2;90;14000.0
Tienda/Salón;Santa Fe;0;130;10150.0
Tienda/Salón;Nativitas;0;300;33250.0
Tienda/Salón;Centro Histórico;0;30;7700.0
Conjunto Comercial/Sala;Centro Histórico;0;629;110075.0
Conjunto Comercial/Sala;Centro Histórico;0;375;65625.0
Departamento;Condesa;4;170;31150.0
Departamento;Napoles;3;61;22750.0
Conjunto Comercial/Sala;Santa Fe;0;36;3150.0
Departamento;Condesa;2;108;10325.0
Departamento;Condesa;4;279;17500.0
Departamento;Condesa;2;85;9800.0
Departamento;San Andrés Tetepilco;2;55;3325.0
Edificio Completo;Santa Fe;0;500;133000.0
Conjunto Comercial/Sala;Centro Histórico;0;31;2100.0
Conjunto Comercial/Sala;Centro Histórico;0;149;7350.0
Departamento;Narvarte;2;77;6300.0
Departamento;Condesa;3;210;17500.0
Conjunto Comercial/Sala;Centro Histórico;0;300;28000.0
Conjunto Comercial/Sala;Centro Histórico;0;70;7000.0
Conjunto Comercial/Sala;Santa Fe;0;30;4025.0
Departamento;Santa Fe;4;189;28000.0
Departamento;Condesa;1;41;6650.0
Conjunto Comercial/Sala;Centro Histórico;0;432;24500.0
Departamento;Santa Fe;2;74;6300.0
Departamento;Santa Fe;2;52;11550.0
Departamento;Santa Fe;2;160;42000.0
Conjunto Comercial/Sala;Santa Fe;0;123;19250.0
Casa de Vecindad;Zacatenco;1;35;2730.0
Conjunto Comercial/Sala;Santa Fe;0;37;4200.0
Departamento;Peralvillo;2;60;4550.0
Departamento;Las Águilas;2;60;5950.0
Tienda/Salón;Santa Fe;0;164;42000.0
Departamento;San Miguel Chapultepec;1;50;3850.0
Departamento;Peralvillo;2;78;4200.0
Departamento;Roma;2;100;10500.0
Departamento;Condesa;1;40;8050.0
Departamento;Coyoacán;2;73;17500.0
Departamento;Coyoacán;2;140;35000.0
Departamento;Condesa;1;35;7000.0
Conjunto Comercial/Sala;Santa Fe;0;27;3500.0
Conjunto Comercial/Sala;Centro Histórico;0;78;6650.0
Departamento;San Ángel;2;87;12950.0
Tienda/Salón;Roma;0;446;192003.0
Departamento;Tepalcatlalpan;2;80;2800.0
Departamento;Condesa;2;185;31500.0
Departamento;Condesa;0;34;4200.0
Conjunto Comercial/Sala;Centro Histórico;0;31;1750.0
Conjunto Comercial/Sala;Centro Histórico;0;20;2674.0
Conjunto Comercial/Sala;Centro Histórico;0;20;1925.0
Departamento;Santa Fe;2;65;5950.0
Cocineta;Condesa;1;25;3500.0
Departamento;Santa Fe;2;90;8750.0
Cochera/Estacionamiento;Centro Histórico;0;0;525.0
Conjunto Comercial/Sala;Centro Histórico;0;96;12600.0
Tienda/Salón;Narvarte;0;85;22750.0
Tienda/Salón;Roma;0;250;105000.0
Departamento;Lomas de Chapultepec;4;180;42000.0
Departamento;Condesa;3;130;13300.0
Conjunto Comercial/Sala;Centro Histórico;0;940;296250.5
Cocineta;Centro Histórico;1;40;3850.0
Departamento;Lomas de Chapultepec;2;160;28000.0
Departamento en Hotel;Condesa;1;60;17500.0
Departamento;Santa Fe;2;80;11200.0
Departamento;Santa Fe;2;70;6125.0
Departamento;Bosques de las Lomas;3;227;66500.0
Departamento;Condesa;2;80;10500.0
Conjunto Comercial/Sala;Condesa;0;220;12250.0
Conjunto Comercial/Sala;Centro Histórico;0;577;84000.0
Departamento en Hotel;Condesa;1;55;9450.0
Conjunto Comercial/Sala;Centro Histórico;0;42;3500.0
Conjunto Comercial/Sala;Centro Histórico;0;66;8750.0
Departamento;Narvarte;3;79;6825.0
Conjunto Comercial/Sala;Centro Histórico;0;33;4550.0
Departamento;Condesa;2;60;8400.0
Departamento en Hotel;Lomas de Chapultepec;1;50;11200.0
Departamento;Condesa;1;30;8225.0
Departamento;Narvarte;2;68;5600.0
Departamento;Condesa;3;90;10500.0
Departamento;Narvarte;2;76;4900.0
Conjunto Comercial/Sala;Lomas de Chapultepec;0;300;227500.0
Departamento;Condesa;1;27;3500.0
Departamento;El Rosedal;1;28;3150.0
Casa de Condominio;Santa Fe;4;280;31500.0
Departamento en Hotel;Condesa;1;60;8750.0
Conjunto Comercial/Sala;Centro Histórico;0;677;142100.0
Departamento;Condesa;2;80;8750.0
Departamento;Bosques de las Lomas;2;93;14000.0
Departamento;Lomas de Chapultepec;4;210;35000.0
Conjunto Comercial/Sala;Santa Fe;0;72;13300.0
Departamento;Condesa;3;85;11200.0
Departamento;Santa Fe;5;1147;84000.0
Conjunto Comercial/Sala;Centro Histórico;0;37;7000.0
Departamento;Del Valle;2;80;5250.0
Conjunto Comercial/Sala;Centro Histórico;0;214;28000.0
Departamento en Hotel;Polanco;1;76;7350.0
Departamento;Lomas de Chapultepec;2;90;15575.0
Departamento;Moctezuma;2;67;3850.0
Cocineta;Villa Coapa;1;55;1575.0
Cocineta;San Miguel Chapultepec;1;20;3220.0
Conjunto Comercial/Sala;Centro Histórico;0;414;56000.0
Departamento;Condesa;3;114;9800.0
Departamento;Coyoacán;3;200;26250.0
Conjunto Comercial/Sala;Roma;0;700;330750.0
Departamento;Narvarte;4;131;9800.0
Departamento;Coyoacán;3;140;26250.0
Departamento;Santa Fe;3;100;10500.0
Departamento;Juárez;1;45;3850.0
Departamento;Condesa;4;230;28000.0
Conjunto Comercial/Sala;Santa Fe;0;249;45500.0
Edificio Completo;Roma Norte;0;6700;1155000.0
Conjunto Comercial/Sala;Santa Fe;0;82;12250.0
Departamento;Condesa;4;344;63000.0
Departamento;Coyoacán;3;130;22750.0
Departamento;Condesa;4;354;41300.0
Departamento;Santa Fe;3;147;12950.0
Departamento;Napoles;2;90;19250.0
Tienda/Salón;Barrio Bravo;0;80;15750.0
Edificio Completo;Centro Histórico;0;600;59500.0
Conjunto Comercial/Sala;Santa Fe;0;30;4200.0
Departamento;Roma;3;93;14000.0
Conjunto Comercial/Sala;Santa Fe;0;44;2450.0
Departamento;Narvarte;2;65;4200.0
Conjunto Comercial/Sala;Centro Histórico;0;107;13300.0
Departamento;Coyoacán;4;200;28000.0
Departamento;Santa Fe;2;80;8750.0
Galpón/Depósito/Almacén;Narvarte;0;60;8750.0
Departamento;Coyoacán;3;126;21000.0
Galpón/Depósito/Almacén;Villa de Cortés;0;2825;98000.0
Conjunto Comercial/Sala;Roma;0;197;77000.0
Departamento;Coyoacán;2;100;22750.0
Departamento;Santa Fe;7;560;52500.0
Tienda/Salón;Juárez;0;36;14000.0
Departamento;Del Valle;2;103;13475.0
Conjunto Comercial/Sala;Centro Histórico;0;447;141018.5
Departamento;Santa Fe;1;71;4900.0
Departamento;Lomas de Chapultepec;3;135;43750.0
Departamento;Condesa;3;140;17500.0
Conjunto Comercial/Sala;Centro Histórico;0;54;7000.0
Departamento;Condesa;3;95;10150.0
Casa de Condominio;Santa Fe;5;1300;119031.5
Departamento;Roma Norte;2;64;4550.0
Conjunto Comercial/Sala;Centro Histórico;0;681;94500.0
Departamento;Condesa;2;80;8050.0
Departamento;Bosques de las Lomas;3;252;27650.0
Tienda/Salón;Santa Fe;0;40;4900.0
Departamento;Nativitas;2;50;2800.0
Departamento;Santa Fe;2;66;6300.0
Departamento;Coyoacán;3;120;17500.0
Tienda/Salón;Condesa;0;329;122500.0
Departamento;Santa Fe;4;148;8750.0
Departamento;Arboledas;2;84;4200.0
Departamento;Roma;4;693;52500.0
Departamento;Coyoacán;2;70;13125.0
Conjunto Comercial/Sala;Centro Histórico;0;468;122850.0
Departamento en Hotel;Santa Fe;1;36;4200.0
Departamento;Bosques de las Lomas;1;51;8032.5
Departamento;Roma;3;101;17850.0
Conjunto Comercial/Sala;Centro Histórico;0;30;2450.0
Departamento;Santa Fe;4;225;31500.0
Departamento;Roma;2;105;20300.0
Departamento;Bosques de las Lomas;4;160;28000.0
Departamento;Lomas de Chapultepec;4;220;42000.0
Departamento;Juárez;2;63;7700.0
Conjunto Comercial/Sala;Santa Fe;0;300;52500.0
Departamento;Condesa;1;27;4200.0
Conjunto Comercial/Sala;Centro Histórico;0;130;10500.0
Departamento;Coyoacán;4;488;67375.0
Departamento;Coyoacán;2;70;38150.0
Cocineta;Roma;1;25;3500.0
Departamento;Bosques de las Lomas;3;104;14700.0
Conjunto Comercial/Sala;Iztacalco;0;52;3500.0
Departamento;San Rafael;2;86;6650.0
Conjunto Comercial/Sala;Santa Fe;0;55;7665.0
Conjunto Comercial/Sala;Centro Histórico;2;50;7700.0
Departamento;Peralvillo;2;51;4025.0
Conjunto Comercial/Sala;Centro Histórico;0;32;2100.0
Conjunto Comercial/Sala;Centro Histórico;0;551;70000.0
Departamento;Condesa;4;303;29750.0
Departamento;Narvarte;3;88;5600.0
Departamento;Santa Fe;2;110;19250.0
Tienda/Salón;Narvarte;0;500;280000.0
Conjunto Comercial/Sala;Santa Fe;0;43;3850.0
Departamento;San Pedro de los Pinos;1;59;9100.0
Departamento;Narvarte;3;220;14000.0
Departamento;Santa Fe;4;310;26250.0
Departamento;Napoles;3;100;11550.0
Conjunto Comercial/Sala;Centro Histórico;0;224;31500.0
Departamento;Lomas de Chapultepec;4;150;47250.0
Departamento;Roma;4;240;29400.0
Conjunto Comercial/Sala;Lomas de Chapultepec;0;120;70000.0
Departamento;Santa Fe;1;40;7700.0
Departamento;Santa Fe;1;50;7000.0
Departamento;Santa Fe;3;172;8050.0
Casa;Roma;4;300;36750.0
Departamento;Narvarte;2;90;11200.0
Departamento;Lomas de Chapultepec;4;190;45500.0
Departamento;Narvarte;3;110;5075.0
Conjunto Comercial/Sala;Centro Histórico;0;294;46462.5
Departamento;Santa Fe;3;87;5600.0
Departamento;Coyoacán;3;150;22750.0
Casa de Condominio;Santa Fe;4;650;70000.0
Conjunto Comercial/Sala;Centro Histórico;0;155;40250.0
Departamento;Lomas de Chapultepec;3;150;24150.0
Conjunto Comercial/Sala;Santa Fe;0;28;4200.0
Departamento;Condesa;4;220;31500.0
Conjunto Comercial/Sala;Santa Fe;0;32;3150.0
Conjunto Comercial/Sala;Jardines de San Mateo;0;40;2450.0
Tienda/Salón;Bosques de Aragón;0;200;8750.0
Conjunto Comercial/Sala;Santa Fe;0;1268;210000.0
Tienda en Centro Comercial;Santa Fe;0;38;4550.0
Departamento;Lomas de Chapultepec;4;160;24150.0
Departamento en Hotel;Santa Fe;1;58;5600.0
Conjunto Comercial/Sala;Centro Histórico;0;192;37450.0
Departamento;Condesa;1;42;5425.0
Conjunto Comercial/Sala;Centro Histórico;0;42;7000.0
Casa de Condominio;Santa Fe;5;1280;105000.0
Departamento;Santa Fe;3;180;15400.0
Departamento;San Pedro de los Pinos;2;100;15050.0
Departamento;Condesa;2;100;9100.0
Conjunto Comercial/Sala;Centro Histórico;0;260;31500.0
Conjunto Comercial/Sala;Centro Histórico;0;160;9800.0
Conjunto Comercial/Sala;Santa Fe;0;40;5250.0
Conjunto Comercial/Sala;Centro Histórico;0;69;4200.0
Departamento;Centro Histórico;2;55;6300.0
Tienda/Salón;Coyoacán;0;200;105000.0
Cocineta;Lomas de Chapultepec;1;21;6300.0
Departamento;Condesa;1;35;4550.0
Conjunto Comercial/Sala;Santa Fe;0;93;8750.0
Cocineta;Juárez;1;30;3850.0
Tienda/Salón;Condesa;0;70;3500.0
Departamento;Lomas de Chapultepec;4;210;105000.0
Departamento;Juárez;1;40;4550.0
Departamento;Roma;2;97;13125.0
Departamento;San Rafael;2;81;4200.0
Departamento;Condesa;4;250;33250.0
Cocineta;Roma;0;24;4200.0
Departamento;Narvarte;2;64;6300.0
Departamento;Condesa;2;80;10150.0
Departamento;Condesa;4;244;17500.0
Departamento;Bosques de las Lomas;2;78;10500.0
Departamento;Roma;1;24;7700.0
Departamento;Nativitas;2;55;2975.0
Casa;Santa Fe;5;600;42000.0
Conjunto Comercial/Sala;Santa Fe;0;115;17500.0
Departamento;Centro Histórico;1;31;3500.0
Departamento;Condesa;3;120;17500.0
Departamento;Lomas de Chapultepec;2;70;14700.0
Departamento en Hotel;Lomas de Chapultepec;1;60;16800.0
Conjunto Comercial/Sala;Santa Fe;0;52;4200.0
Departamento;Santa Fe;2;81;8750.0
Departamento;La Florida;2;62;2100.0
Departamento;Condesa;2;110;9450.0
Conjunto Comercial/Sala;Santa Fe;0;400;42000.0
Departamento;Narvarte;2;62;5775.0
Departamento;Coyoacán;3;156;32550.0
Departamento;San Pedro de los Pinos;1;45;7000.0
Departamento;Condesa;1;65;10500.0
Departamento;Santa Fe;3;140;17850.0
Departamento;Condesa;1;49;6300.0
Tienda/Salón;Narvarte;0;200;38500.0
Departamento;Bosques de las Lomas;2;140;20300.0
Departamento;Condesa;2;72;8050.0
Departamento;Condesa;4;270;59500.0
Departamento;Santa Fe;1;50;8750.0
Casa;Villa de Guadalupe;3;180;6825.0
Conjunto Comercial/Sala;Centro Histórico;0;219;63000.0
Tienda/Salón;Narvarte;0;30;7000.0
Departamento;Condesa;2;79;6825.0
Conjunto Comercial/Sala;Santa Fe;0;38;5600.0
Conjunto Comercial/Sala;Santa Fe;0;32;4200.0
Conjunto Comercial/Sala;Roma;0;716;187953.5
Departamento;Roma;2;68;11200.0
Departamento;Bosques de las Lomas;3;280;42000.0
Departamento;Coyoacán;3;140;14700.0
Departamento;San Rafael;2;58;5600.0
Departamento;Roma;3;101;11900.0
Departamento;Peralvillo;2;60;3500.0
Tienda/Salón;Condesa;0;80;52500.0
Departamento;Napoles;3;170;31500.0
Departamento;Lomas de Chapultepec;4;170;33950.0
Departamento;Coyoacán;4;250;35000.0
Departamento;Condesa;2;230;42000.0
Departamento en Hotel;Roma;1;44;8750.0
Conjunto Comercial/Sala;Centro Histórico;0;2598;727506.5
Departamento;Jardines de San Mateo;2;60;3500.0
Tienda/Salón;Santa Fe;0;85;7000.0
Departamento;Condesa;3;120;9800.0
Departamento;Lomas de Chapultepec;3;140;26250.0
Departamento;Santa Fe;4;350;70000.0
Departamento;Lomas de Chapultepec;3;120;12250.0
Conjunto Comercial/Sala;Centro Histórico;0;30;1400.0
Conjunto Comercial/Sala;Santa Fe;0;72;15050.0
Departamento;San Pedro de los Pinos;1;32;3500.0
Conjunto Comercial/Sala;Santa Fe;0;35;5250.0
Departamento;Narvarte;2;65;4200.0
Departamento;Santa Fe;1;60;6300.0
Departamento;Roma;6;330;63000.0
Departamento;Santa Fe;2;52;4550.0
Departamento;Narvarte;3;125;8400.0
Departamento;Condesa;1;55;6650.0
Departamento;Narvarte;2;80;3500.0
Departamento;Lomas de Chapultepec;4;290;42000.0
Departamento;Santa Fe;4;230;28000.0
Departamento;Ciudad de los Deportes;2;60;3850.0
Conjunto Comercial/Sala;Centro Histórico;0;551;43750.0
Departamento;San Pedro de los Pinos;3;95;10500.0
Departamento;La Virgen;2;66;3500.0
Conjunto Comercial/Sala;Centro Histórico;0;801;533018.5
Departamento;Bosques de las Lomas;3;490;56000.0
Conjunto Comercial/Sala;Santa Fe;0;1760;350000.0
Conjunto Comercial/Sala;Centro Histórico;0;640;201600.0
Departamento;Roma;3;108;13300.0
Conjunto Comercial/Sala;Santa Fe;0;30;4200.0
Departamento;Roma;3;105;20300.0
Departamento;Coyoacán;3;190;56000.0
Departamento;Condesa;4;70;12250.0
Departamento;Roma;3;90;11900.0
Departamento;Polanco;4;340;52500.0
Departamento;Condesa;2;62;14000.0
Departamento;Santa Fe;5;307;35000.0
Departamento;Arboledas;2;51;4200.0
Casa de Condominio;Santa Fe;4;300;31500.0
Conjunto Comercial/Sala;Centro Histórico;0;74;10500.0
Departamento;Coyoacán;1;60;12250.0
Departamento;Del Valle;2;86;9800.0
Departamento;Condesa;3;225;28000.0
Conjunto Comercial/Sala;Centro Histórico;0;94;14000.0
Conjunto Comercial/Sala;Santa Fe;0;36;3937.5
Conjunto Comercial/Sala;Santa Fe;0;34;5250.0
Edificio Completo;Santa Fe;0;600;35000.0
Departamento;Condesa;3;90;15750.0
Departamento;Lomas de Chapultepec;1;38;13300.0
Cocineta;Roma;1;18;3150.0
Departamento;Arboledas;1;32;2800.0
Conjunto Comercial/Sala;Centro Histórico;0;148;5250.0
Departamento;Santa Fe;3;129;13825.0
Departamento;Condesa;3;150;21000.0
Departamento;Narvarte;2;65;7000.0
Departamento;Coyoacán;3;794;315000.0
Conjunto Comercial/Sala;Centro Histórico;0;40;3500.0
Tienda/Salón;Lomas de Chapultepec;0;90;49000.0
Casa;La Condesa;7;883;140000.0
Departamento;Del Valle;2;70;7000.0
Conjunto Comercial/Sala;Roma;0;100;17500.0
Departamento;Santa Fe;4;160;16450.0
Departamento;Santa Fe;1;64;6125.0
Conjunto Comercial/Sala;Peralvillo;0;48;2625.0
Departamento;Roma;2;73;8400.0
Departamento;Condesa;2;60;8750.0
Departamento;Coyoacán;5;328;54600.0
Galpón/Depósito/Almacén;La Merced;0;136;6650.0
Casa de Vecindad;San Miguel Chapultepec;1;32;3500.0
